,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,account_id
267,GRANDMASTER,VSyGkvb902pTNGaT0rKHLSjLvhYAX8xX6xbKRlcy6W7JdSs,zl존애nl비아lz,336,362,275,False,False,False,False,_Ygme9knr9F_mQ8RQE2mVNo5MoCyng91m6pAOGg0Sh94MnE
268,GRANDMASTER,5o1QZoYH0be_f6YRNiz9n0mXkJjBVyUMF1MH7aiwF4RbhGE,daytimeqaq,253,380,347,False,False,False,False,d-juKQM2amrbEOJEEy7-8y2vz5FULUgDk6t8xjR-0z0MkGLLPkDqKnJf
269,GRANDMASTER,dZI89sTBr5rTNS-awAW8XXTVOwlG2EIcbXX2wc7LAd6MjKM,e ba xiao lv,539,611,564,True,False,False,False,Ta1_lnRGc7eSZx2HoNwTlgYqiNcYFRJavie3PpfporhxDCdkzZB8zm44
270,GRANDMASTER,lxqhLoWat6pfK7JWvEdsueShstPxehNdFOhhWlGhXpVi0lI,낭냥낭낭냥낭낭낭,360,473,444,True,False,False,False,zQucYDmArz02t6ofcqcThAFVem8FwgGo0hs9IgUS1KjcKDNTqvuEE_Mj
271,GRANDMASTER,6OpHI_jQfIDcuVA2x_X-uLUNZLIHlL-FSg5OD3lx_JUboCU,Luo Ya Xuan,340,180,170,False,False,False,False,Aw1dizczNeziusOHc8x3ueYr752ztjAurgrsRKby0TuByeM
272,GRANDMASTER,PU9YYsuL6iLxCWgKqfNW6CVsT1VysQp-VXVQPwGIRLUZc4A,금두더지,379,106,68,False,False,False,False,AedmcYk9QwHTgVHG8pWldcjBCLPPOkUZXGUWoDNDPru6eDU96fHLykZL
273,GRANDMASTER,tYSTNGxCHB3K7NjHI6k5gjPYDad_oEkE5lRly85OvSCm8Us,RNW MooJin,622,388,368,True,False,False,True,Op4Ckk62mqd_Lzlr1PMl7h6V9paOqBEqUq5SHWcaFuGsyXY
274,GRANDMASTER,l4Q2JdjPMz18GDzQJlGjpTElJisSAWp-JC4XN1Q07Tqqcjc,타잔 그림자1,459,247,226,True,False,False,False,6mTvY0vwie7PwzmJXeDepImOQmeQDBscIleZb10MeAaz7co3SCHYW6VA
275,GRANDMASTER,uI98p54w3dlDg4d1nAcpFl8P50s8C7zMWhpNfFdtPLik2-Y,RZqLPrLr,299,327,219,False,False,True,False,DL6dvS1ZaYx4YLxUoEM2bj3GXUDsk9zKfRpeY6eLlVpVHWGipHDmvSVc
276,GRANDMASTER,cwR9RW-Essv40CDv9aOJXo2MTwKJAEu-KhZrxv8CIhDhv7s,fkyyyyy,458,858,840,True,False,False,False,Wvncy1L9Acw3Jrg0XnJmebxjtEWTjIFmAd8gDkvud1McozH3TgVXKyWr
277,GRANDMASTER,a8shW5BCwD9D2lNYL65eL6mhZReWXjgvKjIQYbyZ3T9jDUo,챌까지 뽀삐함 ,545,157,121,True,False,False,False,-jkIdyvWRdAXRlhpi6A_nM0lrD7CK68ym-KgRYwA9jbFyMw
278,GRANDMASTER,XhZrMbRu5FjuKUoVDgsX8BEL86tBOdHYkO_MHCTeHz-b8Cw,나 의 문 제 응,435,726,710,False,False,False,False,2iC0jDK6gJt7iY7wZHyOUsllQrYO8VeP6atzMb3nLUoR_iewMs8WvfvH
279,GRANDMASTER,_ZiyAn12QuGgEgPB6k_vgkoOgKNBxXjFmGK9k3T86zya6bg,소비러와 존잘님,342,726,724,False,False,False,False,IOp4kX5Et69n4GgNDyRGa6CVop3PLuqPD9h8X_s-SQEd5dI
280,GRANDMASTER,gvqherysuvDJgBe_ZbfluMnbWFtzov3jhE-vH3wYjpSJ0WI,안산사는 김예림,308,165,86,False,False,True,False,LD5N5tRQHCHs1FbeRCIRbCBXxZO9OnkZy69NDW0Yiy_bEIAKg2IAH6Bq
281,GRANDMASTER,wlQ7Ip7roFeKWJcvyMbtYrMsR6rXcSuzlQ2g4tLn0tifDg,huisongtou,496,162,133,False,False,False,False,GS5iggEji_p1YlPl_hBZK3wFukE8TTWCUky-Z9SCMsY
282,GRANDMASTER,3sOK8LWmeBG7NlbkMZaGVj8EnjJF9Mah4d0OZRXRGhfs0oo,owowowowowowow,751,461,408,False,False,False,True,QybwexA5VXbdvLF8E9Xheuxfw39K0aKmyJSlyo18p5zLoVk
283,GRANDMASTER,6k_GbRsNSqer4S8vfosL4q3lQgWT0D5AeTLd-MutIUrHdkE,누난의허리케인,418,230,194,False,False,True,True,mBbsGiLmqBdRqv2LuFhCe8bI8oM3X9EwA6Az0G-8LD6Y
284,GRANDMASTER,hYf0CZUZlIo36XTSZNnP7l1hxUbQ8OOafxKOjo_wxPAg3dE,SANDBOX Ice,655,362,341,True,False,False,False,hyQcS_2RBi9faFL8NTEe4Em5weMeoUmTofFIYAtTzBx-hIJi8Igs9o3R
285,GRANDMASTER,kGbjwbHFF8mkZrK0GxUTvKrD8xJeafyGRy3odfeKRU4QkWU,Im lnteresting,303,434,412,False,False,False,False,oR-_TZbXZt-1vLFcczhW1BuCo7AsWhy0WuYxKnzhCxRX9iv7v0V_5ZCe
286,GRANDMASTER,joowVar2YK3fm-V90HMgFRXafwhBAeIFqXjA_uOITuQjaCw,맥도란드표식도둑,370,647,638,False,False,False,False,c59YkJB9Z4eZTzOPm-WDCtTFipuHSSMYTTLB2EMdnWVOJog
287,GRANDMASTER,7CGHJCj5nxezsFuE4V9liBtkmP020GYvKnzdy2io8-49kcE,ilmodowon,309,270,245,False,False,True,True,8tp_XeNX6AnsszGfhUYsG_UgC0e1oMwEr_9-A4gvQv9UBwQ
288,GRANDMASTER,e4SJujvuddlfd7VlE-h1F37PkSwSlZxk6Noj0PVxnkaIaYI,ruikea,433,370,344,False,False,True,False,78XjRGUWv7PWEDRChJDV1JDuajuHf2yFgp3NoFQrkItDoJuq5DAHVJP7
289,GRANDMASTER,khxunIzjSdgra4vRkkbSM_JCikqU51VBsH5iBE3CGhWKchg,건강하셔요 다들,507,435,389,False,False,False,False,tRCxx_DXEQqa9WnSvRhHrDRRrrpMdfrRqUiVCOgS0uLEvyZJXmREZ_Yo
290,GRANDMASTER,5aJn1QSd-ZLW12bVadZIU2-OaFaLkaD8yR_SQqLr2eGDlg,닭 쳐,669,292,253,False,False,True,False,orGGXmlS7nGqQx8-4a2O5UuSR8pOvHnAeNwV0WFp9ZO9
291,GRANDMASTER,na5SZoEL8jQT1q5za8GRmBHRuo6lPHbP6dyXNj_oNlxupyU,저신개패는놈,538,150,120,False,False,False,False,4cal7bxwU4GS8FEj45b3x2LVy3oS6V2YcQUe7hLrVpCT4RkxjX7BWMIR
292,GRANDMASTER,xSSVxFPIFk8fY1eqYnsQalCQWPa5qN-UGKxzRqejRW9lWDY,bugaoxing,318,172,154,False,False,True,False,znohKl0T3iF3ngf7040TeDJ85RVLE91_NK6WoO8oCgs4iij6CahlxAlm
293,GRANDMASTER,xXRhL_ineRW10Ba84QyUkLi8xTGQ_xbpgU7ahPL_AJRDGpY,따봉 람머스,461,300,252,False,False,False,False,QOAvOfYeoz_0odBiPo0NiuWCf9HjjntrcEZ6q9UdbwaMqV4
294,GRANDMASTER,w3wAOpSFdghImDMrZqio6sK6K2O6bZreczmBx5XSzIislyU,20030728,654,524,485,True,False,False,False,Gq1MQ2pf6ZAukPERzfEzckpguXiEeNfWbRy0GVtSUE9lxeFHSFMaQiPu
295,GRANDMASTER,YiqxmE9dkTLmDBHR51uv0ul-MZfUcmBobBs4U-DYiINeuQ,Flex 정새우,329,320,253,False,False,False,False,l8tC-btU9LUCwc1vS-EuZ7vXNYrEq8odwj2P04MHzE6T
296,GRANDMASTER,epkVPzob0xEV4QIn1uA9dI8bq2VaJJjOA9iDn8iuoBf07wc,asdf숫자,501,242,222,True,False,False,False,CxN8HgpakMrSsw3MjNMEyzbX9fzb7BmdWnqMxvl_2i37N2g
297,GRANDMASTER,IsE5v2fPjHYo3GnG3kizPJ4Jw2SGwKl_lF9ZH5myYiWQfpQ,더 단단해 질테니,326,274,240,False,False,False,False,__IY5SRlCImdoChanlrJR5osJQ3fxmmFtlZZjoCKiRGLQOU
298,GRANDMASTER,MpZACVCCa79TW_EgrxFZrrzcAYrG4gJqFQ0KbeXhJ3-Vc9I,GhouI,362,609,587,False,False,False,False,nWziJE8KrbG57W14aE1JfZdSCLtGGz4_GkT-A94IO0CHotpc3oc-0lH9
299,GRANDMASTER,k5eJc_ugZVG6yQdTfJ-4zbc7j-ehZa1rp2zrrNwrygncQQ,Youtube 성훈,367,257,231,False,False,False,False,MQqV13RD42BhWLbh5dq1cS5RptXxJcVaTbm6EJ7b44Jx
300,GRANDMASTER,7Aco8GklWKQo-jeyvdI7vIomdGOQbIiGw5Cru_YII_7xZPk,i Polaris,318,370,286,True,False,False,False,2COkiyWLe9FIzLmVtlgzrKLNupp93dTazVJcYTMGSHVYh67tnUsD-B2j
301,GRANDMASTER,csxEYeQCgRwaAGYElwG_30K2g8c5Ge9eWSttcV0Yf0L8CgQ,clearlove9fans,427,372,327,False,False,True,False,--XdS3SndkJ8RiJuqO77xYTd7SByVthNYrwh7YVklnrnmb4l4nsWr2nB
302,GRANDMASTER,o2GjnSFRMeLUEt0Xl7ftfzRfaf6C45pSN4lWWn6kgTgK0rg,hongyanmeimei,525,498,467,False,False,False,False,XGeLiNvaUlDvPyVteopAp8DhwIPpjr5y32h5ikweKBfXMO5WFhbLH3Cq
303,GRANDMASTER,5nTnPJzU4DCiODsyYacb1QGwTUJUcU08tcC97ywmaOIJxy0,매참이7,392,203,185,False,False,True,False,HtTYrE_JCccthKHxxoXWhLVzmwHd-zq6BQjeSieVqpKNkrs
304,GRANDMASTER,77SyQGzgIsLQRupyd2J3-TtzinOIAx1h_qo-D5Pg_T5KDdg,Shadow Lospa,415,163,131,False,False,False,False,cnjCx4PazCvJzHIqDcJLmA4k3mOo8PMaFp1BIR__8DgXri8
305,GRANDMASTER,ZRxb1aPaQFAMIKbrnGmcQb2KWzQiDoyRG3lg7aOSwqZtnO0,이렇게재미없어,350,520,501,False,False,True,False,8brTT0aZa5t1gDpsmY1ywBnZxvlHbRkSkgUH5kj6qC5CERc
306,GRANDMASTER,VTaTjgHuTbwJDqCveF55kLtJwlySOrK9xx4GIGglTJB5xg,오늘점심은딱콩,685,91,40,False,False,False,False,clXplRioadq28yblBuoLQSPnBLbX-d5-1Ja0MThoucIR
307,GRANDMASTER,GShd2Ta9GHy3fyK6U4Wa5Fm4M-VDhBa0IGBq731GMxyRLyY, 초바 모자,285,266,195,False,False,True,False,uPHCwg7JCBa-U9ukFnfmE_CWSa33vQk3I_VBACYoSzwUaq3AUBKq2YtC
308,GRANDMASTER,9fQkg0QW_iBMGe4CZhkNy_MZ8VgfYcHBg5qwaVF8K3Y_2w,Azhy,294,326,314,False,False,True,False,R7GI-5mujj0_JAiOpB5VkRq-okT-It0J5pa47zIMu_ZY
309,GRANDMASTER,yCzciAwMSnJcJtxVvH1aVAtGAsdTHMYkdwb3ll8I7d6VVQ,몽키  D 짱구,440,589,568,False,False,False,False,1JcNIjcddOagFfbusJAkSe3TG5EwX7i2QwRXVeWWRfOV
310,GRANDMASTER,RPypLI0Z8fTOhwQhoEDHRw93vO4Hdzlq2w_OCSLh99IvgkA,impupupu,316,288,260,False,False,True,False,eMyohUCbqLYBzAMJZ5avUWV1SkRsBdeH7M1ma5MfKRDP5ZI
311,GRANDMASTER,jNkUz3oUbsvcBQz4tk0VyYFpQyGo2tb7LMGDdwRmvc2UspM,징징킹,304,118,111,False,False,True,False,RurRjN5KwGfAPUYMMcv4nb9MsaDITcpNWZwolmp-kKZd12XnnVETsfAD
312,GRANDMASTER,oMJH8T1x3U4qCmz0raxWPR7zYEEkLCh9q-GRDn9zItlELDw,qinyu,419,247,215,False,False,True,False,c6-NajFYDbjRduaGipeB5Q0lNVBhSNvHXF6cSmnBU2xVntB4UBo0FUYt
313,GRANDMASTER,1E1qeFt7mO4_fB_U1Ne-0W32x1XpAT5s2vZ_qtrVhKZgASg,영원히널울리지,540,389,365,False,False,True,False,7BHXVWECU3MHWwSXk5sCEXDKPvCJqmj1Isca9PdwKrQTOSY
314,GRANDMASTER,bL0slQkdth9RCKztHGBdld8R1z0tEXUXjIQMoPzMGSYxfQ,XnX pi9,303,188,208,False,False,True,False,3ALwMoPHMt741Wg3AffLdmEa8APlvKAuhhZA2AeqIi_y
315,GRANDMASTER,rU6kFjtbTo2S8HOojel2TZp7Mck75Q0tZuYXhaWJDTmSDck,오리지널찰떡쿠키,551,116,88,False,False,False,False,nEPzfwyC1jPSdkfxUQ5j7BaiuxfzJFbL9cL4mqkv0lEDflvXp7J4cSvZ
316,GRANDMASTER,UNoJxEWeGrt-ZRYlAEjE7klMY-CW0uVA7rA17GKd-To29HM,Babe H,672,489,453,False,False,True,False,yTbnnN3OVbnmrwxjAGTQLuqP6BZBtySlMiAC1mmPGR089Wg
317,GRANDMASTER,rciJBW9whZOJkJbILXMPr-7lAlu7LBWFG-OebQyiZMGiuGk,펭귄수호자 바드,381,212,131,False,False,False,False,DovClG6Nb4GhyZxevlXrs2I2jFhbB-mk_OBPVk3er84r0dnohSH0XRX0
318,GRANDMASTER,6ZUKv0Nngj9446ZQtSqQahMJiNHlMuLWfY9k0Vyv4mspClI,SANDBOX Dove,661,326,307,False,False,False,False,UcLvWc0UMl1fzKgYIuLgQ_2s6yPcQ_4ygd-SFkAo2m8xT4E
319,GRANDMASTER,8_j4wMlLPMpXU7RbbfyMO3OiBDsqY3fyA2pfpDKbHFR_AXA,찌질해서 미안해,342,177,84,False,False,False,True,xvGBvJBmoFro5HBx1Vfqg7k7dG2y3wLsf1OViD0ayG_I174
320,GRANDMASTER,u7IbmXknlj_4mdDpJNBW2ZumksUrgWJt47cozb__jEjhvHc,세이호 노예,705,553,515,True,False,False,True,bNH492CObDUIQrEyfDzSz391vj7J8smFW-P5vAbLMA2aGvw
321,GRANDMASTER,e_ChhvEOpqN6uItCTUMK0uj590reEWHXLCGp3Wij-zpUa-k,Future Warrior,383,673,648,True,False,False,True,4WIkDD6JrcAx-f7p0nORH7zIkj5kCZpxrtEAlLQf0A89qRU5405a5J11
322,GRANDMASTER,hV2pvkzA7Cn7B75tyg9_63oWIHEEH_XuDn-zCJNrEeBYztA,Wo ye xihuan ni,351,338,330,False,False,True,False,1k96J7xmGqvx8apY87zZMITb9BGXb3g0GlZ2llaw9ZHQTuM
323,GRANDMASTER,GjEIsqW76YloHGglbIg9LB6zeExO019FReZsEcMD37cjmA,아리가뚜,321,98,72,False,False,False,False,Iln7BjsNlz5lbmmOUfsigV0tGG9KBd0XHOhOUUqV2Bv6
324,GRANDMASTER,fZ-h3cX_iceQQo3XPkSKRcGEv47kJcTHEIc7QMgnNn4s6wY,haoxiangni7,466,548,505,True,False,False,False,oTtw584ubqB_-VFVCRAKJs6IHiI0vYUJWLFQABof7GUQBLw
325,GRANDMASTER,I2HhHy8FS517xBy9fI7yQuTsqAqknxNsioqtwKEPOGfGHPo,Gen G 무,615,489,449,False,False,True,False,I2eCb7NrLO6geUaf43Lxh56nJrzS9pXO7LvBLhta8AUHQfxK94ixFoGT
326,GRANDMASTER,0Bylkxr0PKlqN7Y0O8F8I0kKbROWZ97M-pVi7LWp_nW_GxQ,윤상e,439,415,388,False,False,False,False,srbfSh1QIsDEg3HfkhLr5WAgbADHL4V_MGTa9o4X-sn6WrA
327,GRANDMASTER,PuvmZG1ufk0IzPOVScR0rp1nbpg23m2VRz9r8NvzGCOcR5E,하 멘탈이 터진다,339,417,396,False,False,False,False,hH37yBfrdHXj6ujFULoiOUFY8QmxflFDuMG2HOQ--66DLdU
328,GRANDMASTER,wHnz0bb4DrjjN064UbIY4AY2FfJfD1d7Z5xJgOcejWLBPg,da de hao ya ,340,716,687,True,False,False,True,pyP5UR5orW-u4amF9I8ntb9gVcUaW-un8CNrTFduEP27
329,GRANDMASTER,33B9JZpH0GtavSB7TqyB7y6NhDx-sZYQiB4pB3G0jyA4CCs,이 바다를 넘어서,622,406,326,True,False,False,True,f9w9Ez9Yq_3hu1AlyPt5FnTsD5-UfhABa0o9AXSR0hIf49Q1vCyk7JOB
330,GRANDMASTER,B9Nq0XjfRqpcNfML_9aR9hF5IQh3DjwgCvnUTVp4p_vAFH8,결국 신은 죽었다,433,222,188,False,False,False,False,Qw1kgPLGM0yZTfCv5OWuSClaR3lDUoSJ7QKdQdTAgbRGJsI
331,GRANDMASTER,NzMdbJqOjxxHxKzTNxeft6gYhHKIgq6VdMrDn5RoE9eBvGQ,마려운남자,246,599,586,True,False,False,False,wUBR9BspA8qInoFhdoHxMDC9OWj0Ujmse5py20dnuwUoga4
332,GRANDMASTER,sS9yFPVwb3AaDJX2T-cUfz8njN9PK4LJ_7BVTUnKR9XFshg,Pz ZZang,691,129,99,False,False,True,False,iDZYxVvrdEK1EldGN3523sGT5VXNFPfZ22yPZ_WM9h-mP6M
333,GRANDMASTER,W2re7RlRIXLDaKH8GT1qAHdLi2hNQhaQhnBIvxy-u5kFRsI,서폿은 무쓸모,307,163,132,False,False,False,False,1UC2qdRBbBdnW3IwHjEm51BtAu2vzsZFuySD-TH1tzBOFGw
334,GRANDMASTER,bHo2O89ypmVLpnzVtEOhwRJIheVGiqqzB87UFOwBUbmTuDM,SANDBOX Punch,496,336,315,True,False,False,False,6a4DuhthQD4Qqks_sXIMk5E7F3SuOYc4At20hqS-bA8bFrc
335,GRANDMASTER,wWFAIB--lBp4oZgFsgl-Frvr-r3kRSXWqKfcLyBS3XF_7Lk,Ruler1229,344,277,254,True,False,False,False,69cyKEzBhHDOTvi8YVW6yN4Kd_Z2AQnzuwaVfYAdYAqLhzQ
336,GRANDMASTER,6P7nINIOMbDkhkkv_-PnCZsNcRh1tefdjCHtSA_HSXJrn3Q,Gen G Ophelia,426,787,761,False,False,True,False,e6HvpE-u6VYuNQ4_XWrINOnWf-J6uBj6_UvKC3vGRhGq4Fk
337,GRANDMASTER,vC-HYhpIebzRE8r9LAsARWqtXPdm1z53rqW18mguTqWnFSU,dkwslg,395,170,128,False,False,True,False,1hpY922Jdr4yxwMqSLQAB9hpcLkCOou4AfBODJgU5FzhCiOznyzYGt11
338,GRANDMASTER,F5ra_BSO_LKz30IhiMwW4WiqiBY6azDj7lafVLERgH7dOCc,yu xia bu ting,382,708,610,False,False,True,False,TmI8D17yENfYQI-l576GLArTKsEo9MseBVCsdUnHQDZk7T3aO-_ztTY8
339,GRANDMASTER,LZG4ZhQXPDsJ-DQyGSPJdmLuul3h6jR1a0Qrw0Xo-gjIwO8,Gray Cow,375,337,307,False,False,False,False,vDMOGQD3ifqJKgqPeV5_-QuS7wqQXSh6gHCJWNWdqnzp
340,GRANDMASTER,a93xgCfxrWp_ORTYF-8RLTRWnWVLZpxde4lcYKsgcxSZRlQ,Zaovvunongren,467,364,327,True,False,False,False,MAmm6edq35AVndnEzq8uxBAQFXw4wiCuCmqtL-Oy257G5RE
341,GRANDMASTER,ROPXExGqvbSBZWFOWk539Ayspcx-_d4b2xh_C5aRnRmKHg,CCrazy,612,376,354,False,False,True,False,BOOLumEdEzrljaecMbP_aneDjx4IRa35TJowuNhPxJI5
342,GRANDMASTER,Jw94BBR5RWS8mpbZLZZKdn8-Wy4KukYTWFTPsDqyfMsNWmY,shuixingji,308,404,350,False,False,True,True,HNIK11slCpx_u5k-qrQhIjaslEKjwaBTy9VnoIPb1fbutykODlcrBiVQ
343,GRANDMASTER,8XX1DAcLWi9SNyI2qfLq0VE0rg8rP_uwrrjFBv1teyU4ow,길수공주,343,248,117,False,False,False,False,I4nIz60ygDKQ4PqlOeeHYleYX8eTJQ_19uPvlBeiee5F
344,GRANDMASTER,rRPGOD6iZGo1HQK7qr-2AGEE0eo4RwFH4Cv6No3TbjFsSoc,er Yun er Yun,311,186,112,False,False,True,False,FjWnXubhNncnG6HA8f7HR3PqdTVFNoMwGssTknFD19M9sAr-58OEOIt2
345,GRANDMASTER,gUxvn6ZSbMGKBz6-7sUqXUPEFS6SDjtptEw5OfQuwF94g6A,무우오렌지형,424,414,402,True,False,False,True,6JDlk5WYCXAXnGL_kVJVOGS-YqKNBaZSeNUFaAB30_LwJSM
346,GRANDMASTER,c__uG54NePOH7spLIYyPZ3RTnQdXAYoosSAWFNoPQvQHe0M,눈치게임1 빡 앜,365,517,489,False,False,False,False,yPhLTXA2dBNPuYQWKNsZ6wQgu5jr9LCO6gNrppe0ZLOdGnM
347,GRANDMASTER,2Ig-AWqQXcJzGharO2kpjjR27tPYI0IY05QrH31ubca7yA,Lactea4,636,859,840,True,False,False,True,eVPdkG2ndn62gieX_ZFvRePD4dpvXaBiA71okc5GswVa
348,GRANDMASTER,B0cxh5VDeRKVo0s7J1-ZQuyPKkSFJITt6HeqmXym_H6J0qs,버 들 은 뭐 해,563,650,621,False,False,False,True,Ey0VUa3voVKNS5sVB0_Vp2NDCrH18AKmCkRDrT2r49NgHLyh9rIb3urv
349,GRANDMASTER,rzAjriAO1bf_T10JeGXs6IYN7CY65yZ0fY3EgMLDiOfqXx0,V5 Tomoya Aki,401,631,614,True,False,False,True,wHYlfFfN5y5bqz1vvxhhMB7ZIFqsBnQQ2kJv9v9XgFPGmE4q5OGRqzcL
350,GRANDMASTER,hKX9a-jp_LDWU59n20G13JeCA5B4dgcfIojXjaBcx17b-RY,DFM GAENG,497,316,303,False,False,False,False,LmVfPkg3KX7Vq5RgOhgMc8wLgyZ8vnIazeQmKVF6u0bGcMo
351,GRANDMASTER,rSehzAJfiwXJg66e4ji_JvZfhzk1CI7PDpJkyYK9IpUaH9w,영재비,426,393,379,False,False,False,False,bg4DCb9Kz8pjNFrPf2Qv4WEicf3o8jgCgZ505MvSsMOUg-zn6frn0IDF
352,GRANDMASTER,OV4vifUv_aMI4HGnt0hiyDa-akvnW1lLJyIO6pYbBrXC0t0,Kamabunta,392,214,192,False,False,False,False,BmIE0rH2MlUc__r61ZhxRch-_dC5ELByFhJIqXCLbdvu
353,GRANDMASTER,91nN64GIuvAsE8Bi1ePTGujQChGmi90PE-dqt8hs3IXE-Rc,완벽 한 맞 춤 선,314,497,479,False,False,False,False,_1619D0EUefabkC__38c3PEzlFj4ki5MJcyg1YC9F1LQ7CheFZwJ_xGO
354,GRANDMASTER,KWVES1JK6V9HcKA9H4vA0xK6-caQQXx0FFwusOVqbO8uUDQ,1145,424,104,118,False,False,True,False,JVLMEEuMuQDCq1faqjqRCNEL_zgz0WpUclyafla_pd9KLZ0
355,GRANDMASTER,KiKDBdysgb6407EeWFngrCFJvBEgC6efV33DAK7I7ozmn9k,Trust yourself,591,630,584,True,False,False,False,fV29UHU-K_HG4JvFv_1ySCbBI6SNN_Nq_YZkjs4OynK_puM
356,GRANDMASTER,B8t2X1y6xRhpUIYnho2po5-YxGo1Gl0hFGAQZ7EI8B5vU8c,BJ서준석사생팬,556,201,173,False,False,False,False,ckLKbot_9SlXLS2nj3ge-_GsYpqSrYC7RF19vLYGFLz6qRE
357,GRANDMASTER,K6swM4bklViDFfKC7z5h4yb2czdq-fO3iEGPnzjHGzitVwE,t악  마,608,597,576,True,False,False,True,dEhudt6syNs_ArACDwwoeljAR5RZpaC7uVFIa1o-jIjZOeTKnuzkrnxM
358,GRANDMASTER,Ag5-qtNntfBaO0bBYmK6ltOa9iDeOsrUYk9_o1ocmRwJ_g,PhasedKiller,445,105,82,False,False,False,False,WG-d8nbJRRip7GtXnWUQBuy93y06Mjljw43ucJdLY0w
359,GRANDMASTER,rZkv0vQVdplPXaPn2uR9dqfE38ocxLZruhOc5ykCC3EGES0,zai wu yin xun,522,163,83,False,False,False,False,w03LotEIAk0dQbBlHnQ2WAftKxi3DvRfivsdgVM31UOz9zUxq6HC9Kd2
360,GRANDMASTER,dbhESXIbbRdGNCG2P0EcwIyVF6wyHJd74oqfn64s5OjGnY8,해성해성호,484,546,525,True,False,False,False,
361,GRANDMASTER,z-vm4gdEI7YZ6vS0P1BO_LgY7-YbpoiF25MFPzvGzqdadpk,김군 고추 3cm,504,359,322,False,False,True,True,UMFqhLl9WtEcoItlGIZpSvDlc8FOkmI1hXLaEj-LGJbwiEI
362,GRANDMASTER,-hsWpG-GMi_qZ23BOSkJ__rL2bLXWiG3v_qYa5pJQJw7b90,plz givemegolose,304,205,204,False,False,True,False,W7xlBwOAUP9aUxyPPT53Oa5mIPls0qyqFr1NNI7pz-z3zI6vBwI9GAUg
363,GRANDMASTER,C59p-E8pwpxJ6HFCz-RwkXFqFexvK5Sq98i5AXIBkys4jB0,이기는싸움안망침,488,163,132,False,False,False,False,3Q63dyUalyu96hycqvmoWRCu5HqhhSo422RdGbl8FBf1b9A
364,GRANDMASTER,3Tj2K_H36XWh1fqALnylbEx2ijJ26PdSRizDRBCLoj_AS4c,NNKKJI,639,609,533,True,False,False,True,mfUF_0AQkEUtpy7Mcq6nxMPDUoOIlHnaBkYbLW-uLONxRpE
365,GRANDMASTER,uZCmFQtjF1Zu9UhzZmO8Q4VoTOxKr49PcZcIsoMLiDTJojc,진에어 타나,481,376,355,True,False,False,True,uVCzmpRqEJxZM5X2T7Bx54JOY580k5ZI2i4FRTK_ZDf_1L8
366,GRANDMASTER,Q7ngp3LS5OsROjaf8J0pZAUXg0CcVXIMepfynK2SrPM4UbU,By 불비,414,435,418,True,False,False,False,fXb6BxxWa3R-us3HKiJGREE9Ns0glNjKFxWT3AkSRVhS9IA
367,GRANDMASTER,Lr8JBJzFWyr9H3Xy_8-H9PgAcD-Pkta6ItjbLD0U1a_NrjU,aulliK doG,395,476,446,True,False,False,False,9vTAyTVuIiYswVTAgC93owg9jqRQVjkbsFXtCngJUVL4s6c
368,GRANDMASTER,u-hIYQm9DGs4oWzHXEymuOBGoosRjHgg5yBTpv7O9Lr9o3U,제발 닫고 하자,305,240,169,False,False,True,False,GOJp1TzrkU5d0SX8ZmzgPoRdoX5NtBJ5RW5qKbiJWUBz
369,GRANDMASTER,x_hoDkPOAjyKmIuGII8zZkJjxfb6uxFOP4ZmUl3fhLpmKVs,Yangchen20000519,272,264,184,False,False,False,False,91gMWxPD-9W23_CZwWtDCvAtK1nLv2mkiKNufh0XJSq3LAdVCc5qoMBM
370,GRANDMASTER,tltf9Gn0vLNPgCd0m-S4c6y4yamNVIoVlaqUJ7zti136uJs,빵속에 순우유,298,244,255,False,False,False,False,SYD8QNwnoQO0GwmxfJJ-yL-abeZ-xleB4RJIsgQCJ_ETviM
371,GRANDMASTER,kI01JikTk3Byh0lYm47MapD-TCSw2DD3dQCOY9e4DzaLH2M,no dream,508,549,519,True,False,False,False,vqpKf3yoNLnOMqOcTQvfD1jYQEeBUdUlcemWQVPwx03Gd9towVv4TBB4
372,GRANDMASTER,nwyCXXXJI4CpOg5YnDmGg6b1sxyI-8xZcghP-RqPxbSd3Fg,AF Trap,459,286,204,True,False,False,False,NTtrZFBEjHbXfJ8iHXtdwUbpOXYmxlG3_50pFp0907O0ARSLO4FpnnOY
373,GRANDMASTER,m_xTsu0jFWex3o4vTX0Mtrbyt6VHYPtkWqg0K5O9tr4nMBk,좀비맨,406,156,132,True,False,False,False,GEX4se7uYKOFqvaOfonNvXX1JelSU81z_nNYOfDUyxGGANs
374,GRANDMASTER,85Nv3fis_W1-lSuai6jjy9rl-qZyRZ56V2-yAMy23wLcjsI,미드 권위자 ATC ,376,207,170,False,False,False,False,arIzTbYemsBraIE-z_fm664Zozll5BeT3EcNIbEP7J1vFpaKwMkzloh9
375,GRANDMASTER,rX4er0rlmmgRZtAQm272b9YjphQcrmTa2KB0I-BOOvRpSmI,IW5YWIZKOUI4T6JI,304,112,88,False,False,True,False,7Q8PH05QJQP8kzOocQ3aYBLlURdfkQMOveKecgYghlVGp3qIweTmCtoB
